stock_id,name,basket,original_basket,score,date,close,gain_6w,gain_3d,rsi_14,percent_b,ma120,ma240,ma120_slope_pct,ma240_slope_pct,one_year_high_gap_pct,deduct240_gap_pct,range60_pct,volume20_vs_120_pct,major_4w_pctpt,major_8w_pctpt,retail_4w_pctpt,retail_8w_pctpt,people_4w,people_8w,major_accumulating,retail_or_people_support,base_mda_watch,no_new_low,reason
4755,三福化,未發動觀察籃,,55,2026-07-27,115.0,-14.179104477611936,-6.122448979591832,25.83333333333333,0.6085154763626142,140.84583333333336,127.6458333333333,1.8438733391581863,1.0905971060403585,-36.111111111111114,-1.2875536480686733,47.321428571428584,-37.47702169098916,1.6200000000000045,-1.6000000000000085,-0.6900000000000013,0.6499999999999986,-350,498,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
4766,南寶,未發動觀察籃,,55,2026-07-27,328.5,-9.876543209876543,-1.3513513513513487,19.69696969696969,23.949967562648066,343.09583333333336,349.9604166666667,1.1187248256213866,0.7708643278782956,-26.179775280898877,-0.7552870090634434,23.60248447204969,-42.12848735370197,0.6300000000000097,-0.5899999999999892,0.09000000000000163,0.8599999999999994,-303,1194,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
5284,jpp-KY,未發動觀察籃,,55,2026-07-27,285.0,-20.502092050209207,-2.7303754266211566,14.74654377880185,23.365116649798566,326.2708333333333,299.92083333333335,2.5323748543295332,3.461856336914737,-40.625,46.90721649484537,74.22867513611615,-54.685036329765865,-2.520000000000003,2.25,0.6099999999999994,-4.959999999999997,217,-1054,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
6126,信音,未發動觀察籃,,55,2026-07-27,30.8,-25.87244283995186,-2.377179080824088,28.404669260700388,20.083908016984353,34.794583333333335,31.981666666666673,0.02395582545784425,2.947350067396748,-30.78651685393258,31.063829787234056,50.33783783783783,-66.84087169772943,4.539999999999992,5.589999999999996,-1.0400000000000063,-1.8299999999999983,-1,-742,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
6134,萬旭,未發動觀察籃,,55,2026-07-27,27.35,-22.849083215796895,0.3669724770642313,19.026548672566392,28.005531497808285,31.75333333333332,28.292916666666645,0.5873579451711297,3.4271091953147703,-34.56937799043062,43.19371727748691,70.61224489795916,-63.406154076142116,-0.11999999999999744,4.050000000000004,0.15000000000000213,-1.8500000000000014,161,-451,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
6229,研通,未發動觀察籃,,55,2026-07-27,23.45,-10.496183206106869,-2.087682672233826,23.41772151898735,14.77668124885438,24.702499999999976,24.140000000000025,1.86948005086085,0.47082693858442326,-24.960000000000004,1.5151515151515138,37.06140350877192,-50.8351364038406,0.04999999999999716,1.230000000000004,-0.5600000000000023,-0.3200000000000003,-294,1488,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
6237,驊訊,未發動觀察籃,,55,2026-07-27,34.65,-20.069204152249142,-3.750000000000009,12.847222222222229,16.74608584597425,41.46500000000005,41.842916666666724,-0.2885655885535243,0.22255489021958397,-40.76923076923077,-10.69587628865979,74.8878923766816,-51.663761420104784,-0.10000000000000142,2.5500000000000007,-0.060000000000002274,-0.38000000000000256,-194,2227,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量
6443,元晶,未發動觀察籃,,55,2026-07-27,27.35,-31.624999999999993,-7.601351351351349,19.148936170212764,12.182779163562993,39.67291666666667,28.870833333333326,-0.4152198468811763,4.655816939168522,-51.592920353982294,70.93750000000001,69.57328385899817,-86.75499435540827,-0.7499999999999964,5.770000000000001,-0.13000000000000256,-4.439999999999998,-560,-12538,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
6492,生華科,未發動觀察籃,,55,2026-07-27,40.6,-6.451612903225801,-3.791469194312802,28.169014084506998,-4.3373417553570635,49.152500000000025,44.91395833333344,-0.17347741831755803,1.7620625525125888,-38.94736842105263,15.340909090909083,32.82636248415716,-63.47600888487508,0.46999999999999886,1.0899999999999999,-0.6500000000000021,-1.4400000000000013,-257,-600,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
6530,創威,未發動觀察籃,,55,2026-07-27,74.5,-21.578947368421055,2.1947873799725626,26.819923371647533,33.8509443435132,90.76916666666662,75.86208333333349,3.441628125623275,2.756441007985999,-46.402877697841724,38.47583643122678,98.4375,-82.2388071423024,1.6499999999999986,2.1099999999999994,-1.0799999999999983,0.4200000000000088,-575,264,True,True,False,True,大戶4/8週累積、散戶或總股東下降支撐、近20日未破60日低位區、20日量低於120日均量、240扣抵偏有利
